population,calibration,model,endpoint,n,positives,brier,event_contribution,nonevent_contribution,mean_probability,recall,fpr,tp,fp,cutoff,zero_count,cutoff_ties
main,raw,C_20261002,onset,2649,54,0.009578372733336364,0.0032040363203597586,0.006374336412976604,0.027929914318293173,1.0,0.055876685934489405,54,145,0.025814832212272626,2396,0
main,raw,C_20261002,all_time,2827,205,0.012999177731818249,0.004464245349307242,0.008534932382511008,0.07769546090243641,1.0,0.06292906178489703,205,165,0.025814832212272626,2402,0
main,raw,C_20261003,onset,2649,54,0.00982083138667984,0.003141172596263541,0.006679658790416299,0.02916409104495311,1.0,0.0628131021194605,54,163,0.030451440155218248,2286,0
main,raw,C_20261003,all_time,2827,205,0.013458230340878508,0.004134126777996713,0.009324103562881794,0.07999143576920179,1.0,0.07055682684973302,205,185,0.030451440155218248,2290,0
main,raw,D_20261001,onset,2649,54,0.009436679195473734,0.0034942226194064965,0.005942456576067238,0.026022146228068494,1.0,0.05857418111753372,54,152,0.0034032274994483646,2273,0
main,raw,D_20261001,all_time,2827,205,0.013297476836580033,0.004340021339000279,0.008957455497579753,0.07820581544541551,1.0,0.06674294431731502,205,175,0.0034032274994483646,2276,0
main,raw,D_20261002,onset,2649,54,0.009279120169820125,0.0034975067052726598,0.005781613464547466,0.026037756163895056,1.0,0.06011560693641618,54,156,0.01596978218398255,2307,0
main,raw,D_20261002,all_time,2827,205,0.01316444591233536,0.0046061803902826435,0.008558265522052716,0.07583088510415469,1.0,0.06864988558352403,205,180,0.01596978218398255,2310,0
main,raw,D_20261003,onset,2649,54,0.00981186763730425,0.003048233554141181,0.006763634083163068,0.029516431375847772,1.0,0.06666666666666667,54,173,0.030157882765936686,2305,0
main,raw,D_20261003,all_time,2827,205,0.013483900656904973,0.004097205568111011,0.00938669508879396,0.08014657660815115,1.0,0.07437070938215103,205,195,0.030157882765936686,2309,0
main,raw,M_20261001,onset,2649,54,0.00949325225292246,0.003569382545154038,0.005923869707768423,0.025374108757895367,1.0,0.04238921001926782,54,110,0.0,2485,2485
main,raw,M_20261001,all_time,2827,205,0.013461876157887045,0.004165922223361629,0.009295953934525415,0.0776578727354335,1.0,0.05148741418764302,205,135,0.0,2487,2487
main,raw,M_20261002,onset,2649,54,0.00930701023996629,0.0034939679638627402,0.005813042276103547,0.026048730588373196,1.0,0.057803468208092484,54,150,0.01670026858994808,2314,0
main,raw,M_20261002,all_time,2827,205,0.013187425854155626,0.004621929551012991,0.008565496303142637,0.07581530817972382,1.0,0.06636155606407322,205,174,0.01670026858994808,2317,0
main,raw,M_20261003,onset,2649,54,0.009721620827722748,0.003166861013269445,0.006554759814453303,0.02903654444697908,1.0,0.0605009633911368,54,157,0.0323320687850273,2145,0
main,raw,M_20261003,all_time,2827,205,0.013541798548401962,0.004021822355699853,0.009519976192702109,0.08035549041199537,1.0,0.06903127383676583,205,181,0.0323320687850273,2148,0
main,raw,S_20261001,onset,2649,54,0.009554403020479616,0.0035226095598639073,0.006031793460615708,0.025657001847929187,1.0,0.04393063583815029,54,114,0.0,2481,2481
main,raw,S_20261001,all_time,2827,205,0.013534574370054758,0.004058264452438042,0.009476309917616716,0.07835918267372419,1.0,0.053012967200610224,205,139,0.0,2483,2483
main,raw,S_20261002,onset,2649,54,0.009340406286692141,0.0034699868980407325,0.005870419388651409,0.02620274026760559,1.0,0.057803468208092484,54,150,0.016371031339384733,2289,0
main,raw,S_20261002,all_time,2827,205,0.013196153234457495,0.00448104712499428,0.008715106109463218,0.07649578745619245,1.0,0.06636155606407322,205,174,0.016371031339384733,2292,0
main,raw,S_20261003,onset,2649,54,0.009931278436234545,0.0030264547192006405,0.006904823717033906,0.029587359293338406,1.0,0.06820809248554913,54,177,0.028534570754575564,2272,0
main,raw,S_20261003,all_time,2827,205,0.013532529676582654,0.0037925097166054316,0.009740019959977222,0.0815100808418906,1.0,0.07627765064836003,205,200,0.028534570754575564,2274,0
main,raw,E_20261001,onset,2649,54,0.009733537031690352,0.003349661965859461,0.006383875065830892,0.027780823636682914,1.0,0.06396917148362236,54,166,0.014428724611049826,2386,0
main,raw,E_20261001,all_time,2827,205,0.013568229673034513,0.004908468906963979,0.00865976076607054,0.07719843206966648,1.0,0.07055682684973302,205,185,0.014428724611049826,2393,0
main,raw,E_20261002,onset,2649,54,0.009279335190660818,0.0035474972071358984,0.005731837983524922,0.025839076818651194,0.9814814814814815,0.056647398843930635,53,147,0.01614907129301922,2297,0
main,raw,E_20261002,all_time,2827,205,0.013177269455094873,0.004668258692057996,0.008509010763036878,0.07559597672026332,0.9951219512195122,0.06521739130434782,204,171,0.01614907129301922,2300,0
main,raw,E_20261003,onset,2649,54,0.010034548995131816,0.00306130996323314,0.006973239031898677,0.029927278639225452,1.0,0.06859344894026975,54,178,0.031393953908959896,2303,0
main,raw,E_20261003,all_time,2827,205,0.013697585812142817,0.004085160300019385,0.009612425512123431,0.08075246372539036,1.0,0.07627765064836003,205,200,0.031393953908959896,2307,0
main,raw,F_20261001,onset,2649,54,0.009688795682126588,0.003352047572551405,0.006336748109575182,0.02707751482919359,1.0,0.055876685934489405,54,145,0.011331193841032622,2393,0
main,raw,F_20261001,all_time,2827,205,0.013575370427306176,0.0040777056531107105,0.009497664774195466,0.0800800126450755,1.0,0.06445461479786423,205,169,0.011331193841032622,2395,0
main,raw,F_20261002,onset,2649,54,0.009401093991556364,0.0032937960373750712,0.006107297954181292,0.027359427021414466,0.9814814814814815,0.05394990366088632,53,140,0.01992228845979027,2409,0
main,raw,F_20261002,all_time,2827,205,0.012901510563108096,0.00440345100655519,0.008498059556552905,0.07764764849160602,0.9951219512195122,0.06178489702517163,204,162,0.01992228845979027,2413,0
main,raw,F_20261003,onset,2649,54,0.009817052444281446,0.003098606831436061,0.006718445612845387,0.02886438101609884,1.0,0.057803468208092484,54,150,0.03099037915674889,2326,0
main,raw,F_20261003,all_time,2827,205,0.013450797332278337,0.004051171605708711,0.009399625726569626,0.08015473979307199,1.0,0.06559877955758962,205,172,0.03099037915674889,2330,0
main,raw,E_internal_20261001,onset,2649,54,0.009830075783605681,0.003348855321318787,0.006481220462286894,0.027481417999575666,1.0,0.07321772639691715,54,190,0.003941792141273148,1624,0
main,raw,E_internal_20261001,all_time,2827,205,0.013833425441757577,0.0038655104958635906,0.009967914945893986,0.08167065927234762,1.0,0.08237986270022883,205,216,0.003941792141273148,1625,0
main,raw,E_internal_20261002,onset,2649,54,0.009307590702765805,0.003512334667856267,0.005795256034909538,0.02592285136716714,0.9814814814814815,0.058959537572254334,53,153,0.01472187253606793,2324,0
main,raw,E_internal_20261002,all_time,2827,205,0.013195988846547452,0.004613041975979166,0.008582946870568285,0.07581409576085102,0.9951219512195122,0.06750572082379863,204,177,0.01472187253606793,2327,0
main,raw,E_internal_20261003,onset,2649,54,0.009998090746071763,0.0030853505670609413,0.006912740179010823,0.02956316125558871,1.0,0.06782273603082851,54,176,0.027019706864635024,2326,0
main,raw,E_internal_20261003,all_time,2827,205,0.013727748112260733,0.004144746307969735,0.009583001804290999,0.0803648097963933,1.0,0.07513348588863462,205,197,0.027019706864635024,2330,0
main,calibrated,A_G,onset,2649,54,0.008507291733718848,0.004757950202585072,0.003749341531133776,0.022479049452658665,0.9814814814814815,0.05356454720616571,53,139,0.013763090486710674,0,0
main,calibrated,A_G,all_time,2827,205,0.01214408349472772,0.005652739061198642,0.006491344433529078,0.07480472181672093,0.9951219512195122,0.06331045003813883,204,166,0.013763090486710674,0,0
main,calibrated,R_union,onset,2649,54,0.008488368646793103,0.004917396454972245,0.003570972191820861,0.02239476235357344,1.0,0.06165703275529865,54,160,0.012159423711514569,0,0
main,calibrated,R_union,all_time,2827,205,0.011048624846892398,0.005584836161823748,0.00546378868506865,0.0738978163090565,1.0,0.07093821510297482,205,186,0.012159423711514569,0,0
main,calibrated,A_mono,onset,2649,54,0.008435788309371587,0.005018560508723722,0.0034172278006478645,0.02169104727073145,0.9814814814814815,0.05356454720616571,53,139,0.013610591888522929,0,0
main,calibrated,A_mono,all_time,2827,205,0.012042470706715833,0.006049140061412635,0.005993330645303196,0.07342827333269324,0.9951219512195122,0.06331045003813883,204,166,0.013610591888522929,0,0
main,calibrated,B_20261001,onset,2649,54,0.008787692016122253,0.004481009741508454,0.004306682274613797,0.02282085085339329,0.9814814814814815,0.05240847784200385,53,136,0.006319187058564656,0,0
main,calibrated,B_20261001,all_time,2827,205,0.012823643685037805,0.006121772551327176,0.00670187113371063,0.0727604031863812,0.9951219512195122,0.06064073226544622,204,159,0.006319187058564656,0,0
main,calibrated,B_20261002,onset,2649,54,0.008660764984047109,0.004356375460945,0.004304389523102108,0.023722849857522505,1.0,0.05857418111753372,54,152,0.02450093676470424,0,0
main,calibrated,B_20261002,all_time,2827,205,0.012774335886195153,0.006655027030136249,0.006119308856058904,0.07069936046641123,1.0,0.06598016781083142,205,173,0.02450093676470424,0,0
main,calibrated,B_20261003,onset,2649,54,0.008818820469051185,0.0043392897588676645,0.004479530710183521,0.024034745829791412,1.0,0.05857418111753372,54,152,0.022757178607363863,0,0
main,calibrated,B_20261003,all_time,2827,205,0.012957467613759602,0.0066747612382019456,0.006282706375557659,0.07119137187433038,1.0,0.06598016781083142,205,173,0.022757178607363863,0,0
main,calibrated,K_20261001,onset,2649,54,0.009056128078355694,0.004487607702544727,0.004568520375810967,0.022944858712449688,0.9814814814814815,0.05433526011560694,53,141,0.0018519990263688429,0,0
main,calibrated,K_20261001,all_time,2827,205,0.013150433191404345,0.006309922831835231,0.0068405103595691125,0.07220663608264812,0.9951219512195122,0.06254767353165523,204,164,0.0018519990263688429,0,0
main,calibrated,K_20261002,onset,2649,54,0.00852516391349835,0.00474920031510932,0.0037759635983890287,0.021186208645094066,1.0,0.05356454720616571,54,139,0.0045638737620804825,0,0
main,calibrated,K_20261002,all_time,2827,205,0.01256868598201326,0.006602110585212836,0.0059665753968004215,0.06840208479801312,1.0,0.06254767353165523,205,164,0.0045638737620804825,0,0
main,calibrated,K_20261003,onset,2649,54,0.008494813627464088,0.004662257080138432,0.003832556547325656,0.021526351294664143,0.9814814814814815,0.05279383429672447,53,137,0.010620490343070938,0,0
main,calibrated,K_20261003,all_time,2827,205,0.012793289431725204,0.006915073925116706,0.0058782155066084965,0.06764184305299908,0.9951219512195122,0.06140350877192982,204,161,0.010620490343070938,0,0
main,calibrated,C_20261001,onset,2649,54,0.008608871728727074,0.004534240846990709,0.004074630881736365,0.022625844035791917,1.0,0.05279383429672447,54,137,0.00536761867028079,0,0
main,calibrated,C_20261001,all_time,2827,205,0.012397351987368946,0.00566898274865653,0.0067283692387124176,0.07433601842598642,1.0,0.062166285278413426,205,163,0.00536761867028079,0,0
main,calibrated,C_20261002,onset,2649,54,0.008739067630265645,0.004258253136826384,0.004480814493439261,0.023506988509192007,1.0,0.055876685934489405,54,145,0.01468440957053067,0,0
main,calibrated,C_20261002,all_time,2827,205,0.012649341389242445,0.006583246925662555,0.00606609446357989,0.07046727277482666,1.0,0.06292906178489703,205,165,0.01468440957053067,0,0
main,calibrated,C_20261003,onset,2649,54,0.008734818698951948,0.004351055692322718,0.004383763006629231,0.02388247839374785,1.0,0.0628131021194605,54,163,0.01983912248217763,0,0
main,calibrated,C_20261003,all_time,2827,205,0.012817825894008596,0.006564523831894041,0.006253302062114555,0.07094727433762091,1.0,0.07055682684973302,205,185,0.01983912248217763,0,0
main,calibrated,D_20261001,onset,2649,54,0.008638328339204675,0.0044768959430648856,0.00416143239613979,0.022465912617133037,1.0,0.05857418111753372,54,152,0.0029354715221395944,0,0
main,calibrated,D_20261001,all_time,2827,205,0.012675755136717988,0.006155077799545081,0.006520677337172906,0.07191102946585555,1.0,0.06674294431731502,205,175,0.0029354715221395944,0,0
main,calibrated,D_20261002,onset,2649,54,0.00850698351255052,0.004690621607059413,0.0038163619054911078,0.02157145581082501,1.0,0.06011560693641618,54,156,0.010568475127273533,0,0
main,calibrated,D_20261002,all_time,2827,205,0.012946538238464058,0.0071577088301130855,0.005788829408350972,0.06703694257889094,1.0,0.06864988558352403,205,180,0.010568475127273533,0,0
main,calibrated,D_20261003,onset,2649,54,0.008700504566459483,0.004227616731506044,0.004472887834953439,0.024216252640900673,1.0,0.06666666666666667,54,173,0.01914290614949197,0,0
main,calibrated,D_20261003,all_time,2827,205,0.012843579705641163,0.006501967298557404,0.0063416124070837555,0.07116777677739197,1.0,0.07437070938215103,205,195,0.01914290614949197,0,0
main,calibrated,M_20261001,onset,2649,54,0.0085180633751903,0.004874262982322703,0.0036438003928675983,0.020705629183670297,1.0,0.04238921001926782,54,110,2.6092785805986007e-06,0,2485
main,calibrated,M_20261001,all_time,2827,205,0.012678276746919143,0.006700693989007336,0.005977582757911808,0.0679013398774892,1.0,0.05148741418764302,205,135,2.6092785805986007e-06,0,2487
main,calibrated,M_20261002,onset,2649,54,0.00852054872781764,0.004677701711077181,0.00384284701674046,0.021634238952657932,1.0,0.057803468208092484,54,150,0.011389948755691966,0,0
main,calibrated,M_20261002,all_time,2827,205,0.012996690210951779,0.00720681189796479,0.00578987831298699,0.06699319473717325,1.0,0.06636155606407322,205,174,0.011389948755691966,0,0
main,calibrated,M_20261003,onset,2649,54,0.00856540791190089,0.00443361729386667,0.00413179061803422,0.02354533195526965,1.0,0.0605009633911368,54,157,0.021597258080741758,0,0
main,calibrated,M_20261003,all_time,2827,205,0.012748104458007727,0.006532099126283681,0.006216005331724049,0.07063843885181965,1.0,0.06903127383676583,205,181,0.021597258080741758,0,0
main,calibrated,S_20261001,onset,2649,54,0.00851550014836869,0.004850173164880829,0.0036653269834878606,0.020856041909012336,1.0,0.04393063583815029,54,114,2.8782784353635976e-06,0,2481
main,calibrated,S_20261001,all_time,2827,205,0.012591063644431114,0.006553335834711229,0.006037727809719885,0.06850160486741519,1.0,0.053012967200610224,205,139,2.8782784353635976e-06,0,2483
main,calibrated,S_20261002,onset,2649,54,0.008517069192613169,0.004683545218504259,0.003833523974108911,0.021672645587329186,1.0,0.057803468208092484,54,150,0.011337513717381037,0,0
main,calibrated,S_20261002,all_time,2827,205,0.01286878703525331,0.007031307747590321,0.005837479287662993,0.06754778769180815,1.0,0.06636155606407322,205,174,0.011337513717381037,0,0
main,calibrated,S_20261003,onset,2649,54,0.008660940756484126,0.004278956667963685,0.004381984088520443,0.02422848839687178,1.0,0.06820809248554913,54,177,0.020767194157408516,0,0
main,calibrated,S_20261003,all_time,2827,205,0.012556478703958426,0.006217154351777799,0.00633932435218063,0.07219021012416227,1.0,0.07627765064836003,205,200,0.020767194157408516,0,0
main,calibrated,E_20261001,onset,2649,54,0.009020108252876498,0.004266501845580857,0.0047536064072956396,0.023939983146650034,1.0,0.06396917148362236,54,166,0.00846708470134374,0,0
main,calibrated,E_20261001,all_time,2827,205,0.013344979998150501,0.006779196090950907,0.006565783907199594,0.07101632817423943,1.0,0.07055682684973302,205,185,0.00846708470134374,0,0
main,calibrated,E_20261002,onset,2649,54,0.008522180921500127,0.004713926201222347,0.0038082547202777785,0.02148222452316966,0.9814814814814815,0.056647398843930635,53,147,0.010719820039020018,0,0
main,calibrated,E_20261002,all_time,2827,205,0.012972254298591437,0.0071771148933766704,0.0057951394052147675,0.066984584937963,0.9951219512195122,0.06521739130434782,204,171,0.010719820039020018,0,0
main,calibrated,E_20261003,onset,2649,54,0.008857605393923175,0.004273669035898082,0.0045839363580250925,0.024305157788713835,1.0,0.06859344894026975,54,178,0.01848859718480093,0,0
main,calibrated,E_20261003,all_time,2827,205,0.012928873085851311,0.006451588293505444,0.006477284792345869,0.07168519498149477,1.0,0.07627765064836003,205,200,0.01848859718480093,0,0
main,calibrated,F_20261001,onset,2649,54,0.008727932910323205,0.004416423292586043,0.0043115096177371625,0.02311675729136978,1.0,0.055876685934489405,54,145,0.009551782908773168,0,0
main,calibrated,F_20261001,all_time,2827,205,0.012706074387930262,0.005958021266227469,0.006748053121702793,0.07341810023102864,1.0,0.06445461479786423,205,169,0.009551782908773168,0,0
main,calibrated,F_20261002,onset,2649,54,0.008618521154010801,0.004324803080764469,0.004293718073246333,0.02307098802154965,0.9814814814814815,0.05394990366088632,53,140,0.010943048376255052,0,0
main,calibrated,F_20261002,all_time,2827,205,0.012464589795731527,0.00634059263858841,0.006123997157143116,0.0708093237800743,0.9951219512195122,0.06178489702517163,204,162,0.010943048376255052,0,0
main,calibrated,F_20261003,onset,2649,54,0.008699869141675686,0.004271837074705607,0.00442803206697008,0.02396268372640035,1.0,0.057803468208092484,54,150,0.022040667138580532,0,0
main,calibrated,F_20261003,all_time,2827,205,0.012781257096839022,0.006450493221995699,0.006330763874843323,0.07155592391113079,1.0,0.06559877955758962,205,172,0.022040667138580532,0,0
main,calibrated,E_internal_20261001,onset,2649,54,0.008582868020970379,0.004556643119525744,0.004026224901444635,0.02333999658685604,1.0,0.07321772639691715,54,190,0.005379289702302485,0,0
main,calibrated,E_internal_20261001,all_time,2827,205,0.012477330281132702,0.005930339941610838,0.006546990339521865,0.07440207470297926,1.0,0.08237986270022883,205,216,0.005379289702302485,0,0
main,calibrated,E_internal_20261002,onset,2649,54,0.00852203176309063,0.0046945975089074405,0.003827434254183188,0.021544922293803444,0.9814814814814815,0.058959537572254334,53,153,0.01019745475838524,0,0
main,calibrated,E_internal_20261002,all_time,2827,205,0.012981594314832798,0.0071785572275676075,0.005803037087265193,0.06702322976996965,0.9951219512195122,0.06750572082379863,204,177,0.01019745475838524,0,0
main,calibrated,E_internal_20261003,onset,2649,54,0.008846584778920348,0.004300983452214274,0.004545601326706074,0.024050176108147612,1.0,0.06782273603082851,54,176,0.01577880988385608,0,0
main,calibrated,E_internal_20261003,all_time,2827,205,0.013000240013385402,0.006519835011135265,0.0064804050022501366,0.07144135362865271,1.0,0.07513348588863462,205,197,0.01577880988385608,0,0
