origin,N,estimate,clipped_for_scoring,variance_estimate,correction_variance,interval,interval_type,n0,n1,pilot_c0,pilot_c1,pilot_v0,pilot_v1,budget_seconds,estimator_seconds,allocation_and_estimator_seconds,allocation_stream,cheap_stream,correction_stream
39773,1024,0.0,0.0,0.0,0.0,"[-0.25694279088559524, 0.25694279088559524]","Hoeffding union 95%, untruncated",315,291,0.0002037961094174534,0.00024216994643211365,0.0,0.0,0.13499256409704685,0.08562802895903587,0.10217640735208988,1034,1044,1054
39855,256,0.0,0.0,0.0,0.0,"[-0.6322492471690916, 0.6322492471690916]","Hoeffding union 95%, untruncated",50,49,0.0003870381915476173,0.00042639541788958013,0.0,0.0,0.04042533226311207,0.03226683475077152,0.06005738116800785,266,276,286
39855,1024,0.0,0.0,0.0,0.0,"[-0.2893479338863342, 0.2893479338863342]","Hoeffding union 95%, untruncated",245,231,0.0002821829984895885,0.0003210932482033968,0.0,0.0,0.14358533173799515,0.0897960476577282,0.11083262413740158,1034,1044,1054
39936,256,0.6178861788617886,0.6178861788617886,0.0019352692527325114,0.2380381180860989,"[0.08928846917529987, 1.1464838885482775]","Hoeffding union 95%, untruncated",32,123,0.0002482160343788564,0.0002945044543594122,0.0,0.19047619047619047,0.04429464787244797,0.034529151394963264,0.05392799526453018,266,276,286
39936,1024,0.6216216216216216,0.6216216216216216,0.0004549481260234567,0.23566312928015057,"[0.23387748410431197, 1.0093657591389311]","Hoeffding union 95%, untruncated",33,518,0.00023003577371127903,0.00025949705741368234,0.0,0.21205357142857142,0.1421915739774704,0.12027321010828018,0.13743267208337784,1034,1044,1054
40017,256,0.0,0.0,0.0,0.0,"[-0.5701743531306305, 0.5701743531306305]","Hoeffding union 95%, untruncated",62,60,0.0002646421198733151,0.0003038517606910318,0.0,0.0,0.03486696816980839,0.02980092726647854,0.04971165768802166,266,276,286
40017,1024,0.0,0.0,0.0,0.0,"[-0.25431983042404027, 0.25431983042404027]","Hoeffding union 95%, untruncated",315,300,0.00022327390615828335,0.0002489233447704464,0.0,0.0,0.14528121054172516,0.08355503529310226,0.09994921833276749,1034,1044,1054
40098,256,0.0,0.0,0.0,0.0,"[-0.5050750127345102, 0.5050750127345102]","Hoeffding union 95%, untruncated",80,76,0.0002044309803750366,0.00024292315356433392,0.0,0.0,0.035202886909246445,0.03257923945784569,0.04921593330800533,266,276,286
40098,1024,0.0,0.0,0.0,0.0,"[-0.2633338625266109, 0.2633338625266109]","Hoeffding union 95%, untruncated",300,277,0.00020771194249391556,0.0002497184614185244,0.0,0.0,0.13168836757540703,0.08111579716205597,0.09758191369473934,1034,1044,1054
40179,256,0.0,0.0,0.0,0.0,"[-0.5353565406752809, 0.5353565406752809]","Hoeffding union 95%, untruncated",32,117,0.00020565098384395242,0.00024555547861382365,0.0,0.015625,0.03555037081241608,0.03118349052965641,0.04738197848200798,266,276,286
40179,1024,0.0,0.0,0.0,0.0,"[-0.3766489661763171, 0.3766489661763171]","Hoeffding union 95%, untruncated",36,519,0.00020692095858976245,0.0002491036430001259,0.0,0.015625,0.13681325502693653,0.11269519105553627,0.12911399081349373,1034,1044,1054
40261,256,0.0,0.0,0.0,0.0,"[-0.4955464860046669, 0.4955464860046669]","Hoeffding union 95%, untruncated",83,79,0.00021062034647911787,0.00024913466768339276,0.0,0.0,0.03745589219033718,0.034779900684952736,0.05122639797627926,266,276,286
40261,1024,0.0,0.0,0.0,0.0,"[-0.2527425695203983, 0.2527425695203983]","Hoeffding union 95%, untruncated",325,301,0.00020517857046797872,0.00024325522826984525,0.0,0.0,0.1402251459658146,0.08577746897935867,0.10183302313089371,1034,1044,1054
40342,256,0.0,0.0,0.0,0.0,"[-0.5018379939446408, 0.5018379939446408]","Hoeffding union 95%, untruncated",81,77,0.00020497303921729326,0.00024369487073272467,0.0,0.0,0.03573855571448803,0.030951576307415962,0.047033367678523064,266,276,286
40342,1024,0.0,0.0,0.0,0.0,"[-0.25903772657416124, 0.25903772657416124]","Hoeffding union 95%, untruncated",304,289,0.0002234459389001131,0.00024994491832330823,0.0,0.0,0.1405759807676077,0.09775936417281628,0.1142455693334341,1034,1044,1054
40423,256,0.0,0.0,0.0,0.0,"[-0.5018379939446408, 0.5018379939446408]","Hoeffding union 95%, untruncated",81,77,0.00020479439990594983,0.0002485133009031415,0.0,0.0,0.03598630800843239,0.031631141901016235,0.04802826792001724,266,276,286
40423,1024,0.0,0.0,0.0,0.0,"[-0.25579159083020503, 0.25579159083020503]","Hoeffding union 95%, untruncated",317,294,0.00020699022570624948,0.0002450948813930154,0.0,0.0,0.13790959306061268,0.08236382901668549,0.09854119084775448,1034,1044,1054
40504,256,0.0,0.0,0.0,0.0,"[-0.5008320672895799, 0.5008320672895799]","Hoeffding union 95%, untruncated",82,77,0.00020534824579954147,0.0002497296954970807,0.0,0.0,0.0362868532538414,0.030937857925891876,0.04741323180496693,266,276,286
40504,1024,0.0,0.0,0.0,0.0,"[-0.2541093089507366, 0.2541093089507366]","Hoeffding union 95%, untruncated",321,298,0.00020621894509531558,0.000244360911892727,0.0,0.0,0.13914676196873188,0.0827750600874424,0.0988952536135912,1034,1044,1054
40586,256,0.0,0.0,0.0,0.0,"[-0.5083755269474007, 0.5083755269474007]","Hoeffding union 95%, untruncated",79,75,0.00021276756888255477,0.00025641158572398126,0.0,0.0,0.036321116611361504,0.03207392431795597,0.04902017116546631,266,276,286
40586,1024,0.0,0.0,0.0,0.0,"[-0.2604582546465859, 0.2604582546465859]","Hoeffding union 95%, untruncated",307,283,0.00020892586326226592,0.0002523016883060336,0.0,0.0,0.1357666254043579,0.08079233393073082,0.0974564217031002,1034,1044,1054
40667,256,0.0,0.0,0.0,0.0,"[-0.48747408860498054, 0.48747408860498054]","Hoeffding union 95%, untruncated",85,82,0.00020197115372866392,0.00022798130521550775,0.0,0.0,0.03589728847146034,0.030327143147587776,0.04539176821708679,266,276,286
40667,1024,0.0,0.0,0.0,0.0,"[-0.2560859727532657, 0.2560859727532657]","Hoeffding union 95%, untruncated",317,293,0.00020048453006893396,0.00023882041568867862,0.0,0.0,0.13381540589034557,0.08590058982372284,0.1016738023608923,1034,1044,1054
40748,256,0.0,0.0,0.0,0.0,"[-0.5050750127345102, 0.5050750127345102]","Hoeffding union 95%, untruncated",80,76,0.00020645343465730548,0.00024509732611477375,0.0,0.0,0.035578006878495216,0.030485423281788826,0.046660467982292175,266,276,286
40748,1024,0.0,0.0,0.0,0.0,"[-0.26059618108347354, 0.26059618108347354]","Hoeffding union 95%, untruncated",306,283,0.00020992255304008722,0.00025140109937638044,0.0,0.0,0.1356446947902441,0.08414489030838013,0.10073571465909481,1034,1044,1054
40829,256,0.0,0.0,0.0,0.0,"[-0.49866245939187576, 0.49866245939187576]","Hoeffding union 95%, untruncated",82,78,0.00020685725030489266,0.0002454225323162973,0.0,0.0,0.036168139427900314,0.031207358464598656,0.04739298112690449,266,276,286
40829,1024,0.0,0.0,0.0,0.0,"[-0.25208347382310703, 0.25208347382310703]","Hoeffding union 95%, untruncated",328,302,0.00020282488549128175,0.0002432548499200493,0.0,0.0,0.14014946669340134,0.08467437140643597,0.10075719282031059,1034,1044,1054
40910,256,0.0,0.0,0.0,0.0,"[-0.5198077835093938, 0.5198077835093938]","Hoeffding union 95%, untruncated",75,72,0.00020348047837615013,0.0002422190154902637,0.0,0.0,0.032948317006230354,0.03199649602174759,0.04798039607703686,266,276,286
40910,1024,0.0,0.0,0.0,0.0,"[-0.2539809217577789, 0.2539809217577789]","Hoeffding union 95%, untruncated",322,298,0.0002039250684902072,0.00024179022875614464,0.0,0.0,0.13808476738631725,0.08899602107703686,0.10496227443218231,1034,1044,1054
40992,256,0.4409448818897638,0.4409448818897638,0.0019564483573411597,0.24846894138232725,"[-0.08341554962277742, 0.965305313402305]","Hoeffding union 95%, untruncated",32,127,0.0002036992518696934,0.0002297356550116092,0.0,0.22916666666666666,0.035799652338027954,0.02957521751523018,0.04476340301334858,266,276,286
40992,1024,0.4359925788497217,0.4359925788497217,0.00045706886624106123,0.246360118903932,"[0.05080750727084121, 0.8211776504286021]","Hoeffding union 95%, untruncated",33,539,0.00020516457152552903,0.00024332216707989573,0.0,0.2537202380952381,0.13803976029157639,0.1281099896878004,0.14417017996311188,1034,1044,1054
41073,256,0.10077519379844961,0.10077519379844961,0.0007079652665104261,0.09132751937984497,"[-0.42154089304865355, 0.6230912806455527]","Hoeffding union 95%, untruncated",32,129,0.00019857761799357831,0.0002246241783723235,0.0,0.07316468253968254,0.03557330742478371,0.03402740880846977,0.04887235909700394,266,276,286
41073,1024,0.05652173913043478,0.05652173913043478,0.00011618089790001277,0.05344321303400587,"[-0.33536173114441126, 0.44840520940528084]","Hoeffding union 95%, untruncated",34,460,0.00023540618713013828,0.00027795665664598346,0.0,0.04538690476190476,0.13609356805682182,0.07745073363184929,0.09573416039347649,1034,1044,1054
41154,256,0.0,0.0,0.0,0.0,"[-0.5296371572634302, 0.5296371572634302]","Hoeffding union 95%, untruncated",73,69,0.00020696723368018866,0.0002459143870510161,0.0,0.0,0.032245755195617676,0.028462637215852737,0.04470249265432358,266,276,286
41154,1024,0.0,0.0,0.0,0.0,"[-0.2560859727532657, 0.2560859727532657]","Hoeffding union 95%, untruncated",317,293,0.00020693705300800502,0.00024590667453594506,0.0,0.0,0.13790414296090603,0.08545661717653275,0.10229426622390747,1034,1044,1054
41235,256,0.0,0.0,0.0,0.0,"[-0.5083755269474007, 0.5083755269474007]","Hoeffding union 95%, untruncated",79,75,0.00020810161367990077,0.0002471949264872819,0.0,0.0,0.03518124483525753,0.03229638934135437,0.048621488735079765,266,276,286
41235,1024,0.0,0.0,0.0,0.0,"[-0.2593956038688683, 0.2593956038688683]","Hoeffding union 95%, untruncated",308,286,0.00020819445489905775,0.00024704664247110486,0.0,0.0,0.13498316705226898,0.08160350099205971,0.09792196378111839,1034,1044,1054
41316,256,0.0,0.0,0.0,0.0,"[-0.5050750127345102, 0.5050750127345102]","Hoeffding union 95%, untruncated",80,76,0.00021003399160690606,0.00024760549422353506,0.0,0.0,0.03594362176954746,0.029529444873332977,0.045850640162825584,266,276,286
41316,1024,0.0,0.0,0.0,0.0,"[-0.25925901652066485, 0.25925901652066485]","Hoeffding union 95%, untruncated",309,286,0.0002098127151839435,0.00024941613082773983,0.0,0.0,0.1364781353622675,0.08170223236083984,0.09816227667033672,1034,1044,1054
41398,256,0.07547169811320754,0.07547169811320754,0.0006645306752106326,0.07044025157232706,"[-0.47373529968913286, 0.6246786959155479]","Hoeffding union 95%, untruncated",32,106,0.00024889514315873384,0.0002750214480329305,0.0,0.030753968253968252,0.037235161289572716,0.029983101412653923,0.04806201718747616,266,276,286
41398,1024,0.06463878326996197,0.06463878326996197,0.00011516306850922066,0.060575774035850065,"[-0.32211241499365595, 0.4513899815335799]","Hoeffding union 95%, untruncated",33,526,0.00020441118977032602,0.00024239203776232898,0.0,0.08630952380952381,0.13454598002135754,0.11642193607985973,0.1324617750942707,1034,1044,1054
41479,256,0.0,0.0,0.0,0.0,"[-0.4955464860046669, 0.4955464860046669]","Hoeffding union 95%, untruncated",83,79,0.0002020650135818869,0.00024061728618107736,0.0,0.0,0.03609205409884453,0.0345699917525053,0.051040418446063995,266,276,286
41479,1024,0.0,0.0,0.0,0.0,"[-0.2697273954914893, 0.2697273954914893]","Hoeffding union 95%, untruncated",286,264,0.00022125346004031599,0.00026378597249276936,0.0,0.0,0.13320043683052063,0.07638167403638363,0.09384052641689777,1034,1044,1054
41560,256,0.2564102564102564,0.2564102564102564,0.0016436554898093363,0.19230769230769235,"[-0.27894628426502455, 0.7917667970855373]","Hoeffding union 95%, untruncated",32,117,0.00020370035781525075,0.00024274454335682094,0.0,0.18229166666666666,0.03510033339262009,0.03126641735434532,0.04729696922004223,266,276,286
41560,1024,0.2664233576642336,0.2664233576642336,0.00035729790156334445,0.19579925005671275,"[-0.11771027437764847, 0.6505569897061156]","Hoeffding union 95%, untruncated",33,548,0.00020455644698813558,0.0002428949810564518,0.0,0.19816468253968253,0.13991987891495228,0.11943230405449867,0.13547736778855324,1034,1044,1054
41641,256,0.05217391304347826,0.05217391304347826,0.00043378768281763017,0.04988558352402747,"[-0.4855522857518599, 0.5899001118388164]","Hoeffding union 95%, untruncated",32,115,0.00021222367649897933,0.0002553049416746944,0.0,0.05952380952380952,0.036367643624544144,0.031687961891293526,0.0487177986651659,266,276,286
41641,1024,0.056,0.056,0.00010593987975951905,0.05296993987975952,"[-0.3302471940033935, 0.44224719400339346]","Hoeffding union 95%, untruncated",34,500,0.0002065572189167142,0.0002460693649481982,0.0,0.04538690476190476,0.13022467866539955,0.0782843679189682,0.09451734088361263,1034,1044,1054
41723,256,0.0,0.0,0.0,0.0,"[-0.502862723268414, 0.502862723268414]","Hoeffding union 95%, untruncated",80,77,0.0002305063244421035,0.0002600713341962546,0.0,0.0,0.0386727973818779,0.03340909443795681,0.0506051741540432,266,276,286
41723,1024,0.0,0.0,0.0,0.0,"[-0.2753795089520763, 0.2753795089520763]","Hoeffding union 95%, untruncated",275,253,0.00022419673041440547,0.00027104379842057824,0.0,0.0,0.1306600645184517,0.07588438875973225,0.09374287724494934,1034,1044,1054
